id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,itm1,itm2,itm3,itm4,itm5,itm6,itm7,itm8,itm9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,local1,local2,local3,local4,local5,prepay,pmoney,pdollar,airf,pit1,pit2,pit3,pit4,pit5,money,dollar,money1,p1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp01,sp02,sp03,sp04,sp05,sp06,sp07,sp08,sp09,sp10,sp11,sp12,sp13,sp14,sp15,spfav,spleas,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,ts11,slp1,htype,hstar,hsat,slp2,msat,slp3,slp4,slp5,slp6,slp7,slp8,slp9,again,agwhy,recom,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,sall,country,g01,g02,g03,g04,g05,g06,g07,g08,g09,g10,g11,g12,g13,g14,g15,g16,g17,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
11272,3,7,1,60,1,0,0,0,0,0,3,0,0,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,5,5,5,5,5,5,3,.,.,.,.,.,1,4400,2,1,1,1,1,1,1,20000,2,0,.,1000,2,21,2,0,.,0,.,18979,2,0,7593,0,0,3796,3795,1898,0,1897,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,865,185,1,2,3,18,12,67,189,235,270,315,350,352,.,185,.,0,5,0,0,5,0,0,5,5,0,0,1,3,3,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,21,5,3,2,2,1,1
11273,3,7,1,30,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,99,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,5500,2,1,1,0,0,1,0,3000,2,0,.,600,1,900,1,0,.,0,.,1500,1,0,0,0,750,750,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,808,1,4,315,328,350,352,.,.,.,.,.,.,.,.,1,.,5,5,4,0,0,0,5,0,0,0,0,1,3,0,3,0,.,0,0,0,0,0,0,0,1,1,1,4,5,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,4,2,8,2,13,2,1
11274,3,2,2,30,1,0,0,4,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,2250,3,1,1,0,0,0,0,11000,16,0,.,4400,2,1100,2,0,.,0,.,5500,2,0,0,1650,1100,2750,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,1,4,5,.,.,.,.,.,.,.,.,.,.,.,801,.,0,0,5,0,0,0,0,5,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,4,4,5,4,4,3,5,3,5,5,5,4,4,5,4,3,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,6,5,2,2,2,1
11275,3,8,6,30,1,5,0,0,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,120000,1,1,1,1,1,1,1,18000,1,0,.,18000,1,0,.,0,.,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,4,0,0,5,0,0,0,0,.,.,.,1,5,0,0,0,0,0,0,0,1,7,1,0,4,0,0,0,4,1,3,3,3,3,5,5,5,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.,4,6,2,1,1,1
11276,3,2,1,30,1,0,0,5,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,5,5,5,5,5,5,5,2,5,.,.,.,.,.,1,55000,1,1,1,1,1,1,1,40000,1,0,.,0,.,0,.,10000,1,0,.,30000,1,0,0,0,0,30000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,801,65,75,8,.,.,.,.,.,.,.,.,.,.,.,65,.,0,0,0,0,5,0,5,5,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,1,1,0,5,5,5,5,5,1,1,5,5,5,5,5,5,4,4,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,.,4,4,1,2,2,1
11277,3,3,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,4,4,4,4,3,3,.,.,.,.,.,1,60000,1,1,1,1,1,1,1,3400,16,0,.,2400,1,500,1,0,.,0,.,500,1,0,0,0,0,500,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,5,1,3,65,.,.,.,.,.,.,.,.,.,.,5,.,0,0,5,0,5,0,0,3,0,0,0,1,3,0,3,0,.,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,3,3,3,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,4,5,2,1,1,1
11278,3,2,8,4,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,11000,16,6000,1,1500,1,2500,1,0,.,0,.,1000,1,0,0,0,0,1000,0,0,0,0,0,2,.,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,801,.,.,.,.,.,.,.,.,.,.,.,.,.,.,801,.,5,3,5,0,0,0,3,0,0,0,0,1,4,4,4,0,.,0,0,0,0,0,0,0,1,4,1,0,5,0,0,0,5,5,5,3,5,5,5,5,5,5,3,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,.,3,4,2,4,2,1
11279,3,3,2,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,2,3,3,3,3,3,4,.,.,.,.,.,1,60000,1,1,1,1,1,1,1,39000,1,0,.,12000,1,7000,1,0,.,0,.,20000,1,0,0,0,0,20000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,803,75,1,19,10,9,5,52,77,65,66,801,.,.,.,75,.,0,0,3,0,3,0,2,5,0,0,0,1,5,4,3,0,.,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,5,4,4,3,5,4,5,5,5,2,2,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,2,5,1,4,2,1
11280,3,6,5,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,99,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,13500,16,6000,1,3500,1,4000,1,0,.,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,808,5,282,.,.,.,.,.,.,.,.,.,.,.,.,5,.,5,5,5,0,0,0,0,5,0,0,5,0,.,.,.,0,.,1,0,0,0,0,0,0,1,1,1,0,5,3,3,5,5,1,5,3,3,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,2,4,2,4,2,1
11281,3,3,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,12900,16,6500,1,4000,1,400,1,0,.,0,.,2000,1,0,0,0,0,2000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,801,65,19,.,.,.,.,.,.,.,.,.,.,.,.,65,.,0,0,5,0,0,0,0,5,0,0,0,1,5,0,5,0,.,0,0,0,0,0,0,0,1,1,1,0,5,2,2,5,5,5,5,5,5,4,5,5,5,3,3,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,2,8,2,11,1,1
11282,3,3,1,30,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,4,5,5,5,5,3,4,.,.,.,.,.,1,50000,1,1,1,1,1,1,1,45000,1,0,.,10000,2,0,.,5000,2,0,.,30000,2,0,0,0,0,30000,0,0,0,0,0,2,.,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,801,66,2,6,3,19,12,10,65,.,.,.,.,.,.,66,.,0,0,5,0,5,0,0,0,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,5,5,5,3,4,5,5,5,5,5,5,5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,4,5,2,4,1,1
11283,3,6,6,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,35700,16,0,.,0,.,500,2,5200,2,0,.,30000,2,0,0,7500,0,7500,0,15000,0,0,0,2,.,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,801,9,8,.,.,.,.,.,.,.,.,.,.,.,.,9,.,0,0,4,0,0,0,3,0,0,0,0,0,.,.,.,0,.,0,0,1,0,0,0,0,1,4,1,0,5,0,0,0,5,5,5,5,5,5,5,5,5,2,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,.,3,4,2,1,1,1
11284,3,3,1,45,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,14900,16,8400,2,2000,2,500,2,4000,2,0,.,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,801,3,1,4,8,52,65,.,.,.,.,.,.,.,.,3,.,0,0,4,0,0,0,4,0,0,0,0,1,3,3,4,0,.,0,0,0,0,0,0,0,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,3,5,2,4,2,1
11285,3,7,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,4,.,.,.,.,.,1,3000,2,1,1,1,1,1,1,7000,2,0,.,0,.,0,.,0,.,0,.,7000,1,0,4000,0,1500,1500,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,801,67,1,2,18,12,24,185,189,235,270,271,315,350,370,67,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,23,5,1,1,12,2,1
11286,3,7,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,3,.,.,.,.,.,1,3000,2,1,1,1,1,1,1,10000,2,0,.,0,.,0,.,0,.,0,.,10000,2,0,0,0,4000,2000,0,0,4000,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,865,67,1,2,18,12,24,185,189,235,270,271,315,350,370,67,.,0,5,5,0,5,0,0,5,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,23,4,4,1,1,2,1
11287,3,7,1,15,1,0,0,0,0,0,0,5,0,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,99,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,55000,16,26600,2,12000,2,6400,2,0,.,0,.,10000,2,0,0,0,2000,5000,0,2000,0,0,1000,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,350,1,9,2,3,18,19,8,65,66,352,.,.,.,.,350,.,5,5,5,0,0,0,0,5,0,0,0,1,5,4,5,0,.,0,0,0,0,0,0,0,1,1,1,2,4,0,0,5,5,3,5,5,5,5,5,5,5,5,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,10,3,3,2,2,2,1
11288,3,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,3000,2,1,1,1,1,1,1,10000,2,0,.,0,.,0,.,0,.,0,.,10000,2,0,8000,0,0,2000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,67,1,2,3,18,12,185,189,235,272,286,271,315,370,67,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,5,1,1,12,2,1
11289,3,7,1,30,1,0,0,0,0,0,0,5,0,.,.,.,.,.,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,.,.,.,.,.,1,3000,2,1,1,1,1,1,1,12000,2,0,.,0,.,0,.,0,.,0,.,12000,2,0,9000,0,1000,1000,1000,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,865,272,1,2,3,18,12,67,185,189,235,286,271,315,370,272,.,0,5,0,0,5,0,0,0,5,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,5,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,99,1,12,2,1
11290,3,3,2,15,1,0,0,4,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,600,4,2,1,0,0,0,0,13100,16,0,.,2000,1,3000,1,1000,1,0,.,7100,1,5000,0,600,0,1500,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,843,5,174,11,9,16,801,803,7,.,.,.,.,.,.,5,174,5,0,5,0,0,0,4,5,0,0,0,1,3,0,4,0,.,0,0,0,0,0,0,0,1,1,1,0,5,4,0,4,4,3,3,4,5,5,5,5,5,4,4,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,4,.,2,2,2,2,2,1
11291,3,8,1,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,99,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,25500,2,6000,1,1000,1,2000,1,600,1,400,1,15500,1,15000,0,0,0,0,0,0,0,0,500,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,880,187,353,350,371,315,185,189,77,65,105,24,72,9,1,187,.,0,0,5,0,0,0,0,0,5,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,4,4,5,5,4,5,5,5,4,5,5,4,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,5,5,2,2,1,1
11292,3,7,1,180,1,0,0,0,0,0,1,0,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,5,1,3,0,3,3,8,4,.,.,.,.,.,1,3200,2,1,1,1,1,1,1,7300,2,0,.,300,1,0,.,0,.,0,.,7000,1,0,0,2000,3000,1000,0,0,0,1000,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,801,350,1,2,18,12,67,185,189,235,270,271,352,3,.,350,.,0,0,0,0,5,0,0,0,3,0,0,1,3,3,3,0,.,0,0,0,0,0,0,0,2,.,2,3,4,0,0,0,0,3,3,3,4,4,4,4,4,4,4,3,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,4,1,1,2,2,1
11293,3,9,1,90,1,0,0,0,0,0,0,0,5,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,99,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,1,5000,2,1,1,0,1,0,0,11100,2,2000,2,2500,2,2000,2,500,2,300,2,3800,2,2000,0,500,0,1000,0,300,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,878,350,2,5,3,10,66,187,315,352,327,314,11,7,4,350,.,4,4,4,0,0,0,4,3,4,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,1,1,2,4,4,0,4,4,4,4,1,4,4,4,4,4,5,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,2,2,4,6,3,2,5,1,1
11294,3,4,1,60,1,0,1,2,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,1,1600,3,2,1,0,0,0,0,35500,16,0,.,10000,1,2500,1,18000,1,500,1,4500,1,0,0,0,0,4500,0,0,0,0,0,2,.,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,825,145,5,801,.,.,.,.,.,.,.,.,.,.,.,145,.,5,4,5,0,0,0,0,5,0,0,0,0,.,.,.,0,.,1,0,0,0,0,0,0,1,4,1,5,5,5,0,0,5,4,5,5,5,5,5,5,5,5,5,5,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,.,2,1,1,5,1,1
11295,3,2,2,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,210,8,110,1,50,1,20,1,20,1,10,1,0,.,0,0,0,0,0,0,0,0,0,0,2,.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,7,11,66,.,.,.,.,.,.,.,.,.,.,1,.,0,0,5,0,0,0,1,4,0,0,0,1,5,5,5,0,.,0,0,0,0,0,0,0,1,4,1,0,5,4,0,0,5,1,4,4,4,4,3,3,5,3,4,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,.,6,8,3,2,1,1
11296,3,8,1,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,89000,16,36000,1,20000,1,10000,1,3000,1,0,.,20000,1,10000,0,0,5000,5000,0,0,0,0,0,2,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,825,65,1,18,235,185,222,215,801,.,.,.,.,.,.,65,.,5,0,0,0,0,0,0,3,0,0,0,1,3,0,5,0,.,0,0,0,0,0,0,0,1,3,1,1,3,4,0,0,0,3,4,3,5,5,5,5,5,5,5,4,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,3,3,3,2,5,1,1
